P64602	query_prot GO:0044087 0.23973 regulation of cellular component biogenesis
P64602	query_prot GO:0010628 0.23535 positive regulation of gene expression
P64602	query_prot GO:0050793 0.23377 regulation of developmental process
P64602	query_prot GO:0051252 0.23355 regulation of RNA metabolic process
P64602	query_prot GO:0051234 0.22801 establishment of localization
P64602	query_prot GO:0022414 0.22147 reproductive process
P64602	query_prot GO:0033043 0.21753 regulation of organelle organization
P64602	query_prot GO:0097659 0.21724 nucleic acid-templated transcription
P64602	query_prot GO:0006810 0.21718 transport
P64602	query_prot GO:0000003 0.21668 reproduction
P64602	query_prot GO:2001141 0.21573 regulation of RNA biosynthetic process
P64602	query_prot GO:0032774 0.21467 RNA biosynthetic process
P64602	query_prot GO:0051239 0.21206 regulation of multicellular organismal process
P64602	query_prot GO:0006351 0.21024 transcription, DNA-templated
P64602	query_prot GO:1903506 0.21010 regulation of nucleic acid-templated transcription
P64602	query_prot GO:0006355 0.20685 regulation of transcription, DNA-templated
P64602	query_prot GO:0042221 0.20190 response to chemical
P64602	query_prot GO:0034654 0.19524 nucleobase-containing compound biosynthetic process
P64602	query_prot GO:0016070 0.19332 RNA metabolic process
P64602	query_prot GO:0007049 0.19290 cell cycle
P64602	query_prot GO:0009605 0.18951 response to external stimulus
P64602	query_prot GO:0043412 0.18737 macromolecule modification
P64602	query_prot GO:0051641 0.18702 cellular localization
P64602	query_prot GO:0048584 0.18390 positive regulation of response to stimulus
P64602	query_prot GO:0006464 0.18351 cellular protein modification process
P64602	query_prot GO:0036211 0.18337 protein modification process
P64602	query_prot GO:0033036 0.18322 macromolecule localization
P64602	query_prot GO:0006259 0.18256 DNA metabolic process
P64602	query_prot GO:0009892 0.18092 negative regulation of metabolic process
P64602	query_prot GO:0009653 0.18024 anatomical structure morphogenesis
P64602	query_prot GO:0009891 0.17999 positive regulation of biosynthetic process
P64602	query_prot GO:0006955 0.17837 immune response
P64602	query_prot GO:0048468 0.17832 cell development
P64602	query_prot GO:0045935 0.17691 positive regulation of nucleobase-containing compound metabolic process
P64602	query_prot GO:0051246 0.17610 regulation of protein metabolic process
P64602	query_prot GO:0033554 0.17302 cellular response to stress
P64602	query_prot GO:0010033 0.17097 response to organic substance
P64602	query_prot GO:0031328 0.16944 positive regulation of cellular biosynthetic process
P64602	query_prot GO:0010646 0.16726 regulation of cell communication
P64602	query_prot GO:0009056 0.16724 catabolic process
P64602	query_prot GO:0032268 0.16626 regulation of cellular protein metabolic process
P64602	query_prot GO:0023051 0.16188 regulation of signaling
P64602	query_prot GO:0070925 0.15950 organelle assembly
P64602	query_prot GO:0006811 0.15916 ion transport
P64602	query_prot GO:0031324 0.15804 negative regulation of cellular metabolic process
P64602	query_prot GO:0044248 0.15742 cellular catabolic process
P64602	query_prot GO:0010605 0.15693 negative regulation of macromolecule metabolic process
P64602	query_prot GO:0010557 0.15654 positive regulation of macromolecule biosynthetic process
P64602	query_prot GO:0008104 0.15492 protein localization
P64602	query_prot GO:0006366 0.15253 transcription by RNA polymerase II
P64602	query_prot GO:0009966 0.15243 regulation of signal transduction
P64602	query_prot GO:0043933 0.15216 protein-containing complex subunit organization
P64602	query_prot GO:0009888 0.15078 tissue development
P64602	query_prot GO:0070887 0.15009 cellular response to chemical stimulus
P64602	query_prot GO:0006357 0.14975 regulation of transcription by RNA polymerase II
P64602	query_prot GO:0006952 0.14969 defense response
P64602	query_prot GO:0051254 0.14961 positive regulation of RNA metabolic process
P64602	query_prot GO:0022402 0.14910 cell cycle process
P64602	query_prot GO:0065003 0.14819 protein-containing complex assembly
P64602	query_prot GO:0007010 0.14772 cytoskeleton organization
P64602	query_prot GO:0044419 0.14769 biological process involved in interspecies interaction between organisms
P64602	query_prot GO:1902680 0.14526 positive regulation of RNA biosynthetic process
P64602	query_prot GO:0030030 0.14498 cell projection organization
P64602	query_prot GO:0032879 0.14438 regulation of localization
P64602	query_prot GO:0051130 0.14366 positive regulation of cellular component organization
P64602	query_prot GO:1903508 0.14328 positive regulation of nucleic acid-templated transcription
P64602	query_prot GO:0045893 0.13867 positive regulation of transcription, DNA-templated
P64602	query_prot GO:0051649 0.13761 establishment of localization in cell
P64602	query_prot GO:1901575 0.13611 organic substance catabolic process
P64602	query_prot GO:0035556 0.13570 intracellular signal transduction
P64602	query_prot GO:0003006 0.13519 developmental process involved in reproduction
P64602	query_prot GO:0071310 0.13506 cellular response to organic substance
P64602	query_prot GO:0042592 0.13495 homeostatic process
P64602	query_prot GO:2000026 0.13453 regulation of multicellular organismal development
P64602	query_prot GO:0051172 0.13442 negative regulation of nitrogen compound metabolic process
P64602	query_prot GO:0034622 0.13230 cellular protein-containing complex assembly
P64602	query_prot GO:0010629 0.13000 negative regulation of gene expression
P64602	query_prot GO:0051707 0.12894 response to other organism
P64602	query_prot GO:0043207 0.12856 response to external biotic stimulus
P64602	query_prot GO:0065009 0.12826 regulation of molecular function
P64602	query_prot GO:0009607 0.12798 response to biotic stimulus
P64602	query_prot GO:0008283 0.12616 cell population proliferation
P64602	query_prot GO:0006928 0.12582 movement of cell or subcellular component
P64602	query_prot GO:0051129 0.12410 negative regulation of cellular component organization
P64602	query_prot GO:0044703 0.12381 multi-organism reproductive process
P64602	query_prot GO:0051704 0.12377 multi-organism process
P64602	query_prot GO:0008219 0.12371 cell death
P64602	query_prot GO:0006468 0.12267 protein phosphorylation
P64602	query_prot GO:0006820 0.12245 anion transport
P64602	query_prot GO:0001775 0.12158 cell activation
P64602	query_prot GO:0071702 0.11975 organic substance transport
P64602	query_prot GO:0009057 0.11937 macromolecule catabolic process
P64602	query_prot GO:0080134 0.11827 regulation of response to stress
P64602	query_prot GO:0012501 0.11459 programmed cell death
P64602	query_prot GO:0051240 0.11368 positive regulation of multicellular organismal process
P64602	query_prot GO:0051094 0.11347 positive regulation of developmental process
P64602	query_prot GO:0006796 0.11179 phosphate-containing compound metabolic process
P64602	query_prot GO:0070727 0.11125 cellular macromolecule localization
P64602	query_prot GO:0006793 0.11104 phosphorus metabolic process
P64602	query_prot GO:0051726 0.10961 regulation of cell cycle
P64602	query_prot GO:0045595 0.10887 regulation of cell differentiation
P64602	query_prot GO:0019953 0.10859 sexual reproduction
P64602	query_prot GO:0098542 0.10852 defense response to other organism
P64602	query_prot GO:0071705 0.10676 nitrogen compound transport
P64602	query_prot GO:0007399 0.10586 nervous system development
P64602	query_prot GO:0051674 0.10541 localization of cell
P64602	query_prot GO:0051247 0.10424 positive regulation of protein metabolic process
P64602	query_prot GO:0002520 0.10382 immune system development
P64602	query_prot GO:0032504 0.10350 multicellular organism reproduction
P64602	query_prot GO:0040007 0.10329 growth
P64602	query_prot GO:0045184 0.10319 establishment of protein localization
P64602	query_prot GO:0048870 0.10213 cell motility
P64602	query_prot GO:0040011 0.10204 locomotion
P64602	query_prot GO:0048609 0.10203 multicellular organismal reproductive process
P64602	query_prot GO:0034613 0.10189 cellular protein localization
P64602	query_prot GO:0016310 0.10149 phosphorylation
P64602	query_prot GO:0044089 0.10131 positive regulation of cellular component biogenesis
P64602	query_prot GO:0016192 0.10066 vesicle-mediated transport
P68577	query_prot GO:0003677 0.80270 DNA binding
P68577	query_prot GO:0046914 0.40925 transition metal ion binding
P68577	query_prot GO:0008270 0.23319 zinc ion binding
P68577	query_prot GO:0140110 0.15908 transcription regulator activity
P68577	query_prot GO:0003700 0.13885 DNA-binding transcription factor activity
P68577	query_prot GO:0005740 0.83785 mitochondrial envelope
P68577	query_prot GO:0005739 0.79324 mitochondrion
P68577	query_prot GO:0031967 0.75931 organelle envelope
P68577	query_prot GO:0031975 0.61768 envelope
P68577	query_prot GO:0098796 0.53631 membrane protein complex
P68577	query_prot GO:0031966 0.46011 mitochondrial membrane
P68577	query_prot GO:0031090 0.32074 organelle membrane
P68577	query_prot GO:0019866 0.18065 organelle inner membrane
P68577	query_prot GO:0005743 0.17046 mitochondrial inner membrane
P68577	query_prot GO:0031224 0.12419 intrinsic component of membrane
P68577	query_prot GO:0016021 0.11283 integral component of membrane
P68577	query_prot GO:0098800 0.10039 inner mitochondrial membrane protein complex
P68577	query_prot GO:0016043 0.49417 cellular component organization
P68577	query_prot GO:0051234 0.47026 establishment of localization
P68577	query_prot GO:0006820 0.44931 anion transport
P68577	query_prot GO:0006810 0.44690 transport
P68577	query_prot GO:0033036 0.44606 macromolecule localization
P68577	query_prot GO:0006811 0.42060 ion transport
P68577	query_prot GO:0071702 0.39163 organic substance transport
P68577	query_prot GO:0051641 0.37560 cellular localization
P68577	query_prot GO:0008104 0.36821 protein localization
P68577	query_prot GO:0051649 0.33617 establishment of localization in cell
P68577	query_prot GO:0065009 0.32652 regulation of molecular function
P68577	query_prot GO:0006996 0.32530 organelle organization
P68577	query_prot GO:0050790 0.31616 regulation of catalytic activity
P68577	query_prot GO:0045184 0.31315 establishment of protein localization
P68577	query_prot GO:0070727 0.31295 cellular macromolecule localization
P68577	query_prot GO:0034613 0.30889 cellular protein localization
P68577	query_prot GO:0042886 0.29838 amide transport
P68577	query_prot GO:0046907 0.29584 intracellular transport
P68577	query_prot GO:0015833 0.29138 peptide transport
P68577	query_prot GO:0015031 0.28828 protein transport
P68577	query_prot GO:0071705 0.26412 nitrogen compound transport
P68577	query_prot GO:0033365 0.24665 protein localization to organelle
P68577	query_prot GO:0006886 0.23697 intracellular protein transport
P68577	query_prot GO:0022607 0.21644 cellular component assembly
P68577	query_prot GO:0006950 0.20811 response to stress
P68577	query_prot GO:0051336 0.20792 regulation of hydrolase activity
P68577	query_prot GO:0051716 0.19880 cellular response to stimulus
P68577	query_prot GO:0007005 0.19384 mitochondrion organization
P68577	query_prot GO:0072594 0.18329 establishment of protein localization to organelle
P68577	query_prot GO:0044085 0.17794 cellular component biogenesis
P68577	query_prot GO:0048519 0.15890 negative regulation of biological process
P68577	query_prot GO:0006605 0.13903 protein targeting
P68577	query_prot GO:0065008 0.13110 regulation of biological quality
P68577	query_prot GO:0048523 0.13068 negative regulation of cellular process
P68577	query_prot GO:0043933 0.12402 protein-containing complex subunit organization
P68577	query_prot GO:0006839 0.12361 mitochondrial transport
P68577	query_prot GO:0033554 0.11128 cellular response to stress
P68577	query_prot GO:0019222 0.11062 regulation of metabolic process
P68577	query_prot GO:0032501 0.10544 multicellular organismal process
P68577	query_prot GO:0034220 0.10488 ion transmembrane transport
P68577	query_prot GO:0055085 0.10390 transmembrane transport
P68577	query_prot GO:0017038 0.10175 protein import
P68577	query_prot GO:0044093 0.10009 positive regulation of molecular function
P68919	query_prot GO:0005198 1.00000 structural molecule activity
P68919	query_prot GO:0019843 1.00000 rRNA binding
P68919	query_prot GO:0003735 1.00000 structural constituent of ribosome
P68919	query_prot GO:0003723 1.00000 RNA binding
P68919	query_prot GO:0008097 0.99937 5S rRNA binding
P68919	query_prot GO:0043232 1.00000 intracellular non-membrane-bounded organelle
P68919	query_prot GO:0005840 1.00000 ribosome
P68919	query_prot GO:0043228 1.00000 non-membrane-bounded organelle
P68919	query_prot GO:0015934 0.15127 large ribosomal subunit
P68919	query_prot GO:0044391 0.13356 ribosomal subunit
P68919	query_prot GO:0006518 0.98769 peptide metabolic process
P68919	query_prot GO:0043043 0.98754 peptide biosynthetic process
P68919	query_prot GO:0006412 0.98678 translation
P68919	query_prot GO:0043604 0.98499 amide biosynthetic process
P68919	query_prot GO:0043603 0.98234 cellular amide metabolic process
P68919	query_prot GO:0006413 0.24336 translational initiation
P68919	query_prot GO:0010629 0.17127 negative regulation of gene expression
P68919	query_prot GO:0006414 0.16696 translational elongation
P68919	query_prot GO:0019222 0.14629 regulation of metabolic process
P68919	query_prot GO:0010468 0.14503 regulation of gene expression
P68919	query_prot GO:0010605 0.14411 negative regulation of macromolecule metabolic process
P68919	query_prot GO:0060255 0.13731 regulation of macromolecule metabolic process
P68919	query_prot GO:0009892 0.13706 negative regulation of metabolic process
P68919	query_prot GO:0016071 0.12541 mRNA metabolic process
P68919	query_prot GO:0010608 0.10745 posttranscriptional regulation of gene expression
P68919	query_prot GO:0080090 0.10674 regulation of primary metabolic process
P68919	query_prot GO:0051171 0.10385 regulation of nitrogen compound metabolic process
P69428	query_prot GO:0022857 0.81947 transmembrane transporter activity
P69428	query_prot GO:0005215 0.76081 transporter activity
P69428	query_prot GO:0015075 0.40955 ion transmembrane transporter activity
P69428	query_prot GO:0016021 1.00000 integral component of membrane
P69428	query_prot GO:0031224 1.00000 intrinsic component of membrane
P69428	query_prot GO:0005886 0.99693 plasma membrane
P69428	query_prot GO:0071944 0.99535 cell periphery
P69428	query_prot GO:0055085 0.48705 transmembrane transport
P69428	query_prot GO:0006811 0.48483 ion transport
P69428	query_prot GO:0006810 0.34861 transport
P69428	query_prot GO:0034220 0.34803 ion transmembrane transport
P69428	query_prot GO:0051234 0.33154 establishment of localization
P69428	query_prot GO:0006820 0.25843 anion transport
P69428	query_prot GO:0098656 0.10281 anion transmembrane transport
P69428	query_prot GO:0071702 0.10163 organic substance transport
P69776	query_prot GO:0031224 0.15553 intrinsic component of membrane
P69776	query_prot GO:0016021 0.14900 integral component of membrane
P69776	query_prot GO:0005576 0.12401 extracellular region
P72932	query_prot GO:0031224 0.72067 intrinsic component of membrane
P72932	query_prot GO:0016021 0.71687 integral component of membrane
P72932	query_prot GO:0031090 0.69813 organelle membrane
P72932	query_prot GO:0012505 0.65480 endomembrane system
P72932	query_prot GO:0098796 0.48444 membrane protein complex
P72932	query_prot GO:0031984 0.47270 organelle subcompartment
P72932	query_prot GO:0071944 0.45849 cell periphery
P72932	query_prot GO:0005783 0.45699 endoplasmic reticulum
P72932	query_prot GO:0005886 0.44740 plasma membrane
P72932	query_prot GO:0042175 0.40501 nuclear outer membrane-endoplasmic reticulum membrane network
P72932	query_prot GO:0005789 0.40412 endoplasmic reticulum membrane
P72932	query_prot GO:0098827 0.40275 endoplasmic reticulum subcompartment
P72932	query_prot GO:0031410 0.35687 cytoplasmic vesicle
P72932	query_prot GO:0097708 0.35516 intracellular vesicle
P72932	query_prot GO:0031982 0.33803 vesicle
P72932	query_prot GO:0098588 0.32353 bounding membrane of organelle
P72932	query_prot GO:0005794 0.22970 Golgi apparatus
P72932	query_prot GO:0098797 0.19335 plasma membrane protein complex
P72932	query_prot GO:0098791 0.13360 Golgi apparatus subcompartment
P72932	query_prot GO:0031226 0.11832 intrinsic component of plasma membrane
P72932	query_prot GO:0140534 0.11808 endoplasmic reticulum protein-containing complex
P72932	query_prot GO:0005768 0.11346 endosome
P72932	query_prot GO:0031967 0.10815 organelle envelope
P72932	query_prot GO:0005887 0.10797 integral component of plasma membrane
P72932	query_prot GO:0000139 0.10184 Golgi membrane
P72932	query_prot GO:0006811 0.52818 ion transport
P72932	query_prot GO:0051234 0.50917 establishment of localization
P72932	query_prot GO:0006810 0.48862 transport
P72932	query_prot GO:0008104 0.28883 protein localization
P72932	query_prot GO:0033036 0.28682 macromolecule localization
P72932	query_prot GO:0034220 0.28002 ion transmembrane transport
P72932	query_prot GO:0071702 0.27275 organic substance transport
P72932	query_prot GO:0045184 0.25240 establishment of protein localization
P72932	query_prot GO:0055085 0.24198 transmembrane transport
P72932	query_prot GO:0006820 0.24185 anion transport
P72932	query_prot GO:0071705 0.22951 nitrogen compound transport
P72932	query_prot GO:0015031 0.22286 protein transport
P72932	query_prot GO:0015833 0.21449 peptide transport
P72932	query_prot GO:0042886 0.20691 amide transport
P72932	query_prot GO:0006793 0.11894 phosphorus metabolic process
P72932	query_prot GO:0006796 0.10478 phosphate-containing compound metabolic process
P73183	query_prot GO:0003697 0.24995 single-stranded DNA binding
P73183	query_prot GO:0003677 0.11771 DNA binding
P73183	query_prot GO:0009507 0.22478 chloroplast
P73183	query_prot GO:0009536 0.21403 plastid
P73183	query_prot GO:0036211 0.22067 protein modification process
P73183	query_prot GO:0006464 0.22065 cellular protein modification process
P73183	query_prot GO:0043412 0.17640 macromolecule modification
P73183	query_prot GO:0006091 0.10555 generation of precursor metabolites and energy
P73563	query_prot GO:0016021 0.80544 integral component of membrane
P73563	query_prot GO:0031224 0.79320 intrinsic component of membrane
P73563	query_prot GO:0005886 0.64363 plasma membrane
P73563	query_prot GO:0071944 0.62691 cell periphery
P73563	query_prot GO:0006811 0.16240 ion transport
P73563	query_prot GO:0051234 0.13516 establishment of localization
P73563	query_prot GO:0006810 0.13093 transport
P73563	query_prot GO:0006812 0.10487 cation transport
P76334	query_prot GO:0009055 0.59257 electron transfer activity
P76334	query_prot GO:0016667 0.34753 oxidoreductase activity, acting on a sulfur group of donors
P76334	query_prot GO:0016021 0.99725 integral component of membrane
P76334	query_prot GO:0031224 0.99699 intrinsic component of membrane
P76334	query_prot GO:0005886 0.75254 plasma membrane
P76334	query_prot GO:0071944 0.72057 cell periphery
P76334	query_prot GO:0098796 0.67056 membrane protein complex
P76334	query_prot GO:0098797 0.32129 plasma membrane protein complex
P76334	query_prot GO:0006091 0.90969 generation of precursor metabolites and energy
P76334	query_prot GO:0022900 0.89178 electron transport chain
P76334	query_prot GO:0045333 0.63205 cellular respiration
P76334	query_prot GO:0022904 0.59441 respiratory electron transport chain
P76334	query_prot GO:0015980 0.56767 energy derivation by oxidation of organic compounds
P76334	query_prot GO:0006812 0.34173 cation transport
P76334	query_prot GO:0098655 0.24908 cation transmembrane transport
P76334	query_prot GO:0009060 0.24508 aerobic respiration
P76334	query_prot GO:0098660 0.22807 inorganic ion transmembrane transport
P76334	query_prot GO:0098662 0.22580 inorganic cation transmembrane transport
P76334	query_prot GO:1902600 0.19833 proton transmembrane transport
P76334	query_prot GO:0034220 0.18398 ion transmembrane transport
P76334	query_prot GO:0055085 0.13778 transmembrane transport
P76334	query_prot GO:0042775 0.13593 mitochondrial ATP synthesis coupled electron transport
P76334	query_prot GO:0042773 0.10915 ATP synthesis coupled electron transport
P76334	query_prot GO:0006811 0.10570 ion transport
P83674	query_prot GO:0005634 0.11416 nucleus
P86013	query_prot GO:0051536 0.99665 iron-sulfur cluster binding
P86013	query_prot GO:0051540 0.99650 metal cluster binding
P86013	query_prot GO:0051537 0.59719 2 iron, 2 sulfur cluster binding
P86013	query_prot GO:0051539 0.46107 4 iron, 4 sulfur cluster binding
P86013	query_prot GO:0046914 0.18150 transition metal ion binding
P86475	query_prot GO:0046914 0.31026 transition metal ion binding
P86475	query_prot GO:0005198 0.26879 structural molecule activity
P86475	query_prot GO:0003723 0.24311 RNA binding
P86475	query_prot GO:0051540 0.21779 metal cluster binding
P86475	query_prot GO:0051536 0.21457 iron-sulfur cluster binding
P86475	query_prot GO:0003735 0.20676 structural constituent of ribosome
P86475	query_prot GO:0008270 0.17368 zinc ion binding
P86475	query_prot GO:0009536 0.49645 plastid
P86475	query_prot GO:0009507 0.44287 chloroplast
P86475	query_prot GO:0043228 0.28300 non-membrane-bounded organelle
P86475	query_prot GO:0043232 0.27766 intracellular non-membrane-bounded organelle
P86475	query_prot GO:0098796 0.19892 membrane protein complex
P86475	query_prot GO:0009579 0.14536 thylakoid
P86475	query_prot GO:0034357 0.13165 photosynthetic membrane
P86475	query_prot GO:0031984 0.13003 organelle subcompartment
P86475	query_prot GO:0005840 0.12369 ribosome
P86475	query_prot GO:0071944 0.11336 cell periphery
P86475	query_prot GO:0019222 0.53813 regulation of metabolic process
P86475	query_prot GO:0060255 0.49408 regulation of macromolecule metabolic process
P86475	query_prot GO:0031323 0.49194 regulation of cellular metabolic process
P86475	query_prot GO:0016043 0.47706 cellular component organization
P86475	query_prot GO:0080090 0.46170 regulation of primary metabolic process
P86475	query_prot GO:0051171 0.45956 regulation of nitrogen compound metabolic process
P86475	query_prot GO:0010468 0.37599 regulation of gene expression
P86475	query_prot GO:0051716 0.36811 cellular response to stimulus
P86475	query_prot GO:0009889 0.35780 regulation of biosynthetic process
P86475	query_prot GO:0048518 0.35149 positive regulation of biological process
P86475	query_prot GO:0031326 0.35062 regulation of cellular biosynthetic process
P86475	query_prot GO:0048519 0.33671 negative regulation of biological process
P86475	query_prot GO:0043412 0.32707 macromolecule modification
P86475	query_prot GO:0010556 0.31880 regulation of macromolecule biosynthetic process
P86475	query_prot GO:0036211 0.31629 protein modification process
P86475	query_prot GO:0006464 0.31510 cellular protein modification process
P86475	query_prot GO:0006996 0.30879 organelle organization
P86475	query_prot GO:2000112 0.30597 regulation of cellular macromolecule biosynthetic process
P86475	query_prot GO:0034654 0.30211 nucleobase-containing compound biosynthetic process
P86475	query_prot GO:0048523 0.29770 negative regulation of cellular process
P86475	query_prot GO:0048522 0.29164 positive regulation of cellular process
P86475	query_prot GO:0022607 0.29062 cellular component assembly
P86475	query_prot GO:0032774 0.27900 RNA biosynthetic process
P86475	query_prot GO:0016070 0.26790 RNA metabolic process
P86475	query_prot GO:0097659 0.26559 nucleic acid-templated transcription
P86475	query_prot GO:0032502 0.25537 developmental process
P86475	query_prot GO:0006351 0.25399 transcription, DNA-templated
P86475	query_prot GO:0019219 0.25131 regulation of nucleobase-containing compound metabolic process
P86475	query_prot GO:0006950 0.24755 response to stress
P86475	query_prot GO:0051246 0.24583 regulation of protein metabolic process
P86475	query_prot GO:0032268 0.24189 regulation of cellular protein metabolic process
P86475	query_prot GO:0044085 0.23399 cellular component biogenesis
P86475	query_prot GO:0051252 0.23345 regulation of RNA metabolic process
P86475	query_prot GO:0048856 0.23111 anatomical structure development
P86475	query_prot GO:2001141 0.22715 regulation of RNA biosynthetic process
P86475	query_prot GO:0009892 0.22330 negative regulation of metabolic process
P86475	query_prot GO:1903506 0.22325 regulation of nucleic acid-templated transcription
P86475	query_prot GO:0033554 0.21844 cellular response to stress
P86475	query_prot GO:0006355 0.21811 regulation of transcription, DNA-templated
P86475	query_prot GO:0032501 0.21510 multicellular organismal process
P86475	query_prot GO:0009893 0.20513 positive regulation of metabolic process
P86475	query_prot GO:0010605 0.19887 negative regulation of macromolecule metabolic process
P86475	query_prot GO:0043933 0.18318 protein-containing complex subunit organization
P86475	query_prot GO:0031324 0.18138 negative regulation of cellular metabolic process
P86475	query_prot GO:0044248 0.17881 cellular catabolic process
P86475	query_prot GO:0006366 0.17771 transcription by RNA polymerase II
P86475	query_prot GO:0031325 0.17609 positive regulation of cellular metabolic process
P86475	query_prot GO:0010604 0.17064 positive regulation of macromolecule metabolic process
P86475	query_prot GO:0065008 0.16991 regulation of biological quality
P86475	query_prot GO:0007275 0.16960 multicellular organism development
P86475	query_prot GO:0051172 0.16874 negative regulation of nitrogen compound metabolic process
P86475	query_prot GO:0051173 0.16362 positive regulation of nitrogen compound metabolic process
P86475	query_prot GO:0006357 0.16129 regulation of transcription by RNA polymerase II
P86475	query_prot GO:0010629 0.15854 negative regulation of gene expression
P86475	query_prot GO:0065003 0.15575 protein-containing complex assembly
P86475	query_prot GO:0042221 0.15133 response to chemical
P86475	query_prot GO:0009056 0.14842 catabolic process
P86475	query_prot GO:0006259 0.14529 DNA metabolic process
P86475	query_prot GO:0065009 0.14066 regulation of molecular function
P86475	query_prot GO:0048731 0.13710 system development
P86475	query_prot GO:0051128 0.13555 regulation of cellular component organization
P86475	query_prot GO:0034622 0.12974 cellular protein-containing complex assembly
P86475	query_prot GO:0009890 0.12810 negative regulation of biosynthetic process
P86475	query_prot GO:0048869 0.12361 cellular developmental process
P86475	query_prot GO:0007154 0.12318 cell communication
P86475	query_prot GO:0009891 0.12137 positive regulation of biosynthetic process
P86475	query_prot GO:0002376 0.12041 immune system process
P86475	query_prot GO:0031327 0.12025 negative regulation of cellular biosynthetic process
P86475	query_prot GO:0030154 0.11956 cell differentiation
P86475	query_prot GO:0070647 0.11955 protein modification by small protein conjugation or removal
P86475	query_prot GO:0045935 0.11908 positive regulation of nucleobase-containing compound metabolic process
P86475	query_prot GO:0031328 0.11680 positive regulation of cellular biosynthetic process
P86475	query_prot GO:0043603 0.11511 cellular amide metabolic process
P86475	query_prot GO:0010628 0.11231 positive regulation of gene expression
P86475	query_prot GO:0010558 0.11140 negative regulation of macromolecule biosynthetic process
P86475	query_prot GO:0023052 0.11009 signaling
P86475	query_prot GO:2000113 0.10851 negative regulation of cellular macromolecule biosynthetic process
P86475	query_prot GO:0050790 0.10743 regulation of catalytic activity
P86475	query_prot GO:0032446 0.10477 protein modification by small protein conjugation
P86475	query_prot GO:1901575 0.10441 organic substance catabolic process
P86475	query_prot GO:0051234 0.10439 establishment of localization
P86475	query_prot GO:0016567 0.10399 protein ubiquitination
P86475	query_prot GO:0042592 0.10357 homeostatic process
P86475	query_prot GO:0007165 0.10340 signal transduction
P86475	query_prot GO:0044265 0.10081 cellular macromolecule catabolic process
P86475	query_prot GO:0006793 0.10043 phosphorus metabolic process
P86476	query_prot GO:0051537 0.16454 2 iron, 2 sulfur cluster binding
P86476	query_prot GO:0051540 0.14444 metal cluster binding
P86476	query_prot GO:0051536 0.14052 iron-sulfur cluster binding
P86476	query_prot GO:0016209 0.13595 antioxidant activity
P86476	query_prot GO:0016684 0.12581 oxidoreductase activity, acting on peroxide as acceptor
P86476	query_prot GO:0009055 0.12330 electron transfer activity
P86476	query_prot GO:0071944 0.21173 cell periphery
P86476	query_prot GO:0031224 0.21117 intrinsic component of membrane
P86476	query_prot GO:0016021 0.19672 integral component of membrane
P86476	query_prot GO:0005886 0.17973 plasma membrane
P86476	query_prot GO:0051234 0.44508 establishment of localization
P86476	query_prot GO:0006811 0.43157 ion transport
P86476	query_prot GO:0006810 0.43104 transport
P86476	query_prot GO:0071702 0.35083 organic substance transport
P86476	query_prot GO:0006820 0.32213 anion transport
P86476	query_prot GO:0016043 0.26892 cellular component organization
P86476	query_prot GO:0006091 0.19969 generation of precursor metabolites and energy
P86476	query_prot GO:0022607 0.17129 cellular component assembly
P86476	query_prot GO:0006793 0.16378 phosphorus metabolic process
P86476	query_prot GO:0033036 0.16315 macromolecule localization
P86476	query_prot GO:0006796 0.15990 phosphate-containing compound metabolic process
P86476	query_prot GO:0006996 0.15795 organelle organization
P86476	query_prot GO:0051604 0.13203 protein maturation
P86476	query_prot GO:0009056 0.11450 catabolic process
P86476	query_prot GO:0044085 0.11314 cellular component biogenesis
P95434	query_prot GO:0044423 0.19312 virion part
P95434	query_prot GO:0005576 0.16663 extracellular region
P95434	query_prot GO:0019012 0.16332 virion
P95434	query_prot GO:0071944 0.12815 cell periphery
P95434	query_prot GO:0018995 0.11973 host cellular component
P95434	query_prot GO:0043657 0.11399 host cell
P95434	query_prot GO:0033643 0.11364 host cell part
P95434	query_prot GO:0031224 0.10507 intrinsic component of membrane
P95434	query_prot GO:0044419 0.43979 biological process involved in interspecies interaction between organisms
P95434	query_prot GO:0044403 0.40283 biological process involved in symbiotic interaction
P95434	query_prot GO:0016032 0.34342 viral process
P95434	query_prot GO:0006810 0.33318 transport
P95434	query_prot GO:0051234 0.33201 establishment of localization
P95434	query_prot GO:0051701 0.33008 biological process involved in interaction with host
P95434	query_prot GO:0019058 0.30220 viral life cycle
P95434	query_prot GO:0016043 0.26500 cellular component organization
P95434	query_prot GO:0052126 0.25143 movement in host environment
P95434	query_prot GO:0061025 0.22619 membrane fusion
P95434	query_prot GO:0061024 0.21764 membrane organization
P95434	query_prot GO:0044409 0.21317 entry into host
P95434	query_prot GO:0046718 0.20679 viral entry into host cell
P95434	query_prot GO:0006811 0.17240 ion transport
P95434	query_prot GO:0044800 0.15853 multi-organism membrane fusion
P95434	query_prot GO:0044803 0.15602 multi-organism membrane organization
P95434	query_prot GO:0039663 0.15250 membrane fusion involved in viral entry into host cell
P95434	query_prot GO:0019064 0.13281 fusion of virus membrane with host plasma membrane
P95434	query_prot GO:0016192 0.11865 vesicle-mediated transport
P95434	query_prot GO:0051704 0.11547 multi-organism process
P9WK09	query_prot GO:0008270 0.50037 zinc ion binding
P9WK09	query_prot GO:0046914 0.43003 transition metal ion binding
P9WK09	query_prot GO:0071944 0.12260 cell periphery
