Protein	GO_term/EC_number	Score	Annotation	Neural_net	DeepFRI_mode	DB_hit	DB_name	Identity	Coverage
P47663	GO:0051171	0.6522002816200256	regulation of nitrogen compound metabolic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0045934	0.39126282930374146	negative regulation of nucleobase-containing compound metabolic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0009890	0.3784366250038147	negative regulation of biosynthetic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0048523	0.3686636686325073	negative regulation of cellular process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0031327	0.3670543432235718	negative regulation of cellular biosynthetic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0031324	0.3565407991409302	negative regulation of cellular metabolic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0009892	0.3438648283481598	negative regulation of metabolic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:1903507	0.3409266769886017	negative regulation of nucleic acid-templated transcription	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:1902679	0.33103859424591064	negative regulation of RNA biosynthetic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0045892	0.30962952971458435	negative regulation of DNA-templated transcription	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0048519	0.29961660504341125	negative regulation of biological process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0010558	0.2957589030265808	negative regulation of macromolecule biosynthetic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0051253	0.28744128346443176	negative regulation of RNA metabolic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0010605	0.27709439396858215	negative regulation of macromolecule metabolic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0051172	0.25305837392807007	negative regulation of nitrogen compound metabolic process	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P47663	GO:0006357	0.16310349106788635	regulation of transcription by RNA polymerase II	gcn	bp	7pip_N	pdb100_230517	0.7469879388809204	0.9651162624359131
P54016	GO:0008152	0.8858988285064697	metabolic process	gcn	bp	4v6u_BT	pdb100_230517	0.6904761791229248	0.9767441749572754
P54016	GO:0071704	0.5279171466827393	organic substance metabolic process	gcn	bp	4v6u_BT	pdb100_230517	0.6904761791229248	0.9767441749572754
P54016	GO:0044237	0.2424955815076828	cellular metabolic process	gcn	bp	4v6u_BT	pdb100_230517	0.6904761791229248	0.9767441749572754
P54016	GO:0009987	0.21437296271324158	cellular process	gcn	bp	4v6u_BT	pdb100_230517	0.6904761791229248	0.9767441749572754
P54016	GO:0009058	0.1400241106748581	biosynthetic process	gcn	bp	4v6u_BT	pdb100_230517	0.6904761791229248	0.9767441749572754
P54016	GO:0006807	0.12454495579004288	nitrogen compound metabolic process	gcn	bp	4v6u_BT	pdb100_230517	0.6904761791229248	0.9767441749572754
Q47150	GO:0009987	0.7399821877479553	cellular process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0006725	0.5632036328315735	cellular aromatic compound metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:1901360	0.4781641662120819	organic cyclic compound metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0071704	0.4765758514404297	organic substance metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0008152	0.4344712793827057	metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0044237	0.4326441287994385	cellular metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0065007	0.2776503562927246	biological regulation	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0016043	0.24545055627822876	cellular component organization	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0019438	0.23578110337257385	aromatic compound biosynthetic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0050789	0.2248755693435669	regulation of biological process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0044238	0.22375251352787018	primary metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0090304	0.2088671624660492	nucleic acid metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0071840	0.20239520072937012	cellular component organization or biogenesis	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:1901362	0.20129454135894775	organic cyclic compound biosynthetic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0046483	0.1890745609998703	heterocycle metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0043170	0.18144047260284424	macromolecule metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0044249	0.17737799882888794	cellular biosynthetic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0006807	0.1732499897480011	nitrogen compound metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0009058	0.16707617044448853	biosynthetic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:1901615	0.16369318962097168	organic hydroxy compound metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0034641	0.1558091938495636	cellular nitrogen compound metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0006139	0.15137799084186554	nucleobase-containing compound metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:1901576	0.14805009961128235	organic substance biosynthetic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0050794	0.1431649625301361	regulation of cellular process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0016070	0.12537801265716553	RNA metabolic process	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0043933	0.1246541365981102	protein-containing complex organization	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0009653	0.11685909330844879	anatomical structure morphogenesis	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0010467	0.10538743436336517	gene expression	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0048856	0.10329849272966385	anatomical structure development	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q47150	GO:0022607	0.10320014506578445	cellular component assembly	gcn	bp	4q2u_A	pdb100_230517	1.0	0.9767441749572754
Q8P7V0	GO:0008152	0.7162996530532837	metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0009987	0.6378445029258728	cellular process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0071704	0.5833354592323303	organic substance metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0065007	0.5629636645317078	biological regulation	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0050789	0.5111683011054993	regulation of biological process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0044237	0.41867324709892273	cellular metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0043170	0.36576834321022034	macromolecule metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0044238	0.31482356786727905	primary metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0019222	0.30527305603027344	regulation of metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0009892	0.23843581974506378	negative regulation of metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0048519	0.23518334329128265	negative regulation of biological process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0010467	0.21920926868915558	gene expression	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0006807	0.2133512794971466	nitrogen compound metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0010605	0.18545016646385193	negative regulation of macromolecule metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0050794	0.17480672895908356	regulation of cellular process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0060255	0.1474069356918335	regulation of macromolecule metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0006725	0.13125574588775635	cellular aromatic compound metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:1901360	0.1256006807088852	organic cyclic compound metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0009058	0.1184198409318924	biosynthetic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0044249	0.10056053102016449	cellular biosynthetic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8P7V0	GO:0090304	0.10055342316627502	nucleic acid metabolic process	gcn	bp	7pjv_o	pdb100_230517	0.6627907156944275	1.0
Q8PBC3	GO:0009987	0.9083030223846436	cellular process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0065007	0.893486499786377	biological regulation	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0050789	0.8534606695175171	regulation of biological process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0050794	0.7347468137741089	regulation of cellular process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0016043	0.3854965567588806	cellular component organization	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0071840	0.34461620450019836	cellular component organization or biogenesis	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0071704	0.30941152572631836	organic substance metabolic process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0010467	0.22931960225105286	gene expression	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0008152	0.22737708687782288	metabolic process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0006807	0.20518673956394196	nitrogen compound metabolic process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0043170	0.17172469198703766	macromolecule metabolic process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0044238	0.1518556773662567	primary metabolic process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0046483	0.1455301195383072	heterocycle metabolic process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0048856	0.13534872233867645	anatomical structure development	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0016070	0.11490446329116821	RNA metabolic process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0044237	0.11174914240837097	cellular metabolic process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0032502	0.10965608805418015	developmental process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
Q8PBC3	GO:0009058	0.10631795972585678	biosynthetic process	gcn	bp	7m4u_p	pdb100_230517	0.5903614163398743	1.0
O50456	GO:0009987	0.7498963475227356	cellular process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0065007	0.4659542739391327	biological regulation	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0050789	0.314352422952652	regulation of biological process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0071704	0.22612513601779938	organic substance metabolic process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0008152	0.18785828351974487	metabolic process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0044237	0.16742731630802155	cellular metabolic process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0050794	0.1663621962070465	regulation of cellular process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0016043	0.14965780079364777	cellular component organization	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0071840	0.1360957771539688	cellular component organization or biogenesis	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0044238	0.11959946155548096	primary metabolic process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0009056	0.10525711625814438	catabolic process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0048519	0.10513634234666824	negative regulation of biological process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
O50456	GO:0006725	0.1016276627779007	cellular aromatic compound metabolic process	gcn	bp	AF-O50456-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0065007	0.8589731454849243	biological regulation	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0050789	0.8412691950798035	regulation of biological process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0009987	0.70364910364151	cellular process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0071704	0.601402997970581	organic substance metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0008152	0.585852861404419	metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0050794	0.5827688574790955	regulation of cellular process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0050896	0.5823573470115662	response to stimulus	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0048583	0.5659480690956116	regulation of response to stimulus	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0043170	0.5315937399864197	macromolecule metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0044238	0.4509468674659729	primary metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0019538	0.3849644660949707	protein metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0007154	0.36363130807876587	cell communication	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0006807	0.3384895324707031	nitrogen compound metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0009605	0.31678369641304016	response to external stimulus	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0060255	0.30719295144081116	regulation of macromolecule metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0051716	0.3009800612926483	cellular response to stimulus	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0044237	0.2988266944885254	cellular metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0019222	0.288176566362381	regulation of metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:1901564	0.2764852046966553	organonitrogen compound metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0010604	0.2594752907752991	positive regulation of macromolecule metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0048518	0.25671789050102234	positive regulation of biological process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0023052	0.24002675712108612	signaling	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0051171	0.22945110499858856	regulation of nitrogen compound metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0051246	0.21825379133224487	regulation of protein metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0009893	0.21701115369796753	positive regulation of metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0080090	0.2148447185754776	regulation of primary metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0007165	0.21351535618305206	signal transduction	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0051247	0.20603525638580322	positive regulation of protein metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0065009	0.20511400699615479	regulation of molecular function	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0009966	0.19234514236450195	regulation of signal transduction	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0023051	0.1862248331308365	regulation of signaling	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0010646	0.18370898067951202	regulation of cell communication	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0051173	0.18334825336933136	positive regulation of nitrogen compound metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0043412	0.18242965638637543	macromolecule modification	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0032101	0.17472150921821594	regulation of response to external stimulus	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0036211	0.1723087728023529	protein modification process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0006508	0.1705009937286377	proteolysis	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0048519	0.16656053066253662	negative regulation of biological process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0048522	0.1651359498500824	positive regulation of cellular process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0012501	0.1619000881910324	programmed cell death	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0006950	0.1565479040145874	response to stress	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0008219	0.1554154008626938	cell death	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0031323	0.1301250159740448	regulation of cellular metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0050790	0.1299724280834198	regulation of catalytic activity	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0006915	0.11557934433221817	apoptotic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0044093	0.11348018795251846	positive regulation of molecular function	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0048523	0.11142352223396301	negative regulation of cellular process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0035556	0.10862402617931366	intracellular signal transduction	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0032501	0.10613281279802322	multicellular organismal process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0006796	0.10260884463787079	phosphate-containing compound metabolic process	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:1902531	0.10205712169408798	regulation of intracellular signal transduction	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAN9	GO:0042221	0.10193591564893723	response to chemical	gcn	bp	AF-C4ZTE1-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0008152	0.5505856275558472	metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0009987	0.5338756442070007	cellular process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0065007	0.40067970752716064	biological regulation	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0050789	0.38936176896095276	regulation of biological process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0006807	0.24493226408958435	nitrogen compound metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0071704	0.24042300879955292	organic substance metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0048519	0.24006694555282593	negative regulation of biological process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:1901564	0.2080746442079544	organonitrogen compound metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0019222	0.18099181354045868	regulation of metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0019538	0.1763046830892563	protein metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0043170	0.16272611916065216	macromolecule metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0044237	0.16008374094963074	cellular metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0010467	0.15774798393249512	gene expression	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0050794	0.14713644981384277	regulation of cellular process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0044238	0.11950139701366425	primary metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0043107	0.10551653802394867	type IV pilus-dependent motility	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0048523	0.10311251878738403	negative regulation of cellular process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX3	GO:0051246	0.10190081596374512	regulation of protein metabolic process	gcn	bp	AF-P0AAX3-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0009987	0.470882385969162	cellular process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0008152	0.35260260105133057	metabolic process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0071704	0.3349401652812958	organic substance metabolic process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0044238	0.26145991683006287	primary metabolic process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0006807	0.25902530550956726	nitrogen compound metabolic process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0050789	0.25776687264442444	regulation of biological process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0050794	0.24752283096313477	regulation of cellular process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0065007	0.24253186583518982	biological regulation	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0032501	0.2424001693725586	multicellular organismal process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0019538	0.22887228429317474	protein metabolic process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:1901564	0.22645434737205505	organonitrogen compound metabolic process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0043170	0.22037209570407867	macromolecule metabolic process	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0016043	0.18870139122009277	cellular component organization	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0006996	0.17355221509933472	organelle organization	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0071840	0.17317116260528564	cellular component organization or biogenesis	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
P0AAX6	GO:0051234	0.1619945615530014	establishment of localization	gcn	bp	AF-P0AAX6-F1-model_v4	afdb_swissprot_v4	1.0	1.0
